0.74,0.19,0.39,0.44
0.77,0.79,0.75,0.31
0.16,0.35,0.72,0.12
0.73,0.52,0.74,0.47
0.18,0.66,0.73,0.72
0.22,0.36,0.25,0.31
0.79,0.7,0.5,0.14
0.68,0.28,0.54,0.33
0.28,0.11,0.63,0.61
0.73,0.15,0.58,0.76
