0.78,0.54,0.68,0.53,0.46
0.23,0.64,0.79,0.68,0.4
0.17,0.41,0.57,0.48,0.43
0.15,0.25,0.3,0.19,0.64
0.71,0.69,0.37,0.48,0.44
0.29,0.47,0.45,0.73,0.62
0.27,0.59,0.45,0.24,0.29
0.66,0.4,0.41,0.42,0.41
0.56,0.51,0.39,0.23,0.29
0.53,0.78,0.53,0.38,0.58
