0.0001377,0.0001169,8.63e-05,8.27e-05,7.63e-05
7.81e-05,8.3e-05,7.8e-05,7.19e-05,8.73e-05
0.0001015,7.59e-05,7.4e-05,0.00011,0.0001411
9.24e-05,5.67e-05,0.0001499,0.0001237,9.15e-05
0.0001337,0.0001432,5.28e-05,0.0001241,0.0001316
0.0001,0.000121,0.0001241,0.000121,8.39e-05
5.99e-05,8.9e-05,5.95e-05,7.48e-05,5.32e-05
6.12e-05,0.0001015,0.0001422,6.55e-05,6.29e-05
5.63e-05,0.0001305,0.0001033,6.49e-05,9.93e-05
0.0001329,6.38e-05,6.5e-05,0.0001004,0.0001411
